TeamId,OpponentId,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveRebounds,ThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
1610612760,1610612747,1,12,38,12,26,23,10,0.435,27,23,0.852,76,43,0.566,24,8,2,19
1610612758,1610612761,1,13,45,8,37,12,4,0.333,22,17,0.773,83,49,0.59,36,10,8,18
1610612763,1610612761,1,10,43,14,29,14,5,0.357,12,10,0.833,92,52,0.565,29,8,5,17
1610612741,1610612744,1,16,47,14,33,12,7,0.583,24,18,0.75,87,47,0.54,33,5,8,21
1610612755,1610612739,1,10,39,12,27,6,2,0.333,44,39,0.886,83,39,0.47,23,9,5,21
1610612755,1610612741,1,10,49,22,27,12,2,0.167,35,27,0.771,102,45,0.441,30,15,1,28
1610612747,1610612760,1,16,39,13,26,32,17,0.531,26,16,0.615,77,43,0.558,32,7,5,21
1610612757,1610612758,1,16,48,16,32,18,7,0.389,36,26,0.722,97,43,0.443,26,15,2,24
1610612749,1610612754,0,18,40,12,28,20,4,0.2,34,27,0.794,88,44,0.5,28,11,5,34
1610612737,1610612760,1,27,55,20,35,16,9,0.563,37,28,0.757,82,41,0.5,25,4,4,25
1610612742,1610612763,1,14,46,13,33,24,10,0.417,20,15,0.75,95,47,0.495,32,11,3,25
1610612759,1610612753,1,15,37,9,28,21,9,0.429,28,23,0.821,76,43,0.566,25,8,6,16
1610612755,1610612753,1,17,61,26,35,10,3,0.3,43,33,0.767,95,41,0.432,16,9,4,30
1610612745,1610612746,1,14,36,9,27,32,11,0.344,17,15,0.882,93,46,0.495,23,7,8,23
1610612750,1610612739,1,4,35,9,26,5,3,0.6,17,13,0.765,89,51,0.573,40,6,3,13
1610612752,1610612753,1,15,61,15,46,23,10,0.435,23,18,0.783,104,45,0.433,25,10,2,21
1610612756,1610612749,1,9,39,7,32,18,12,0.667,23,16,0.696,85,45,0.529,21,3,5,22
1610612744,1610612761,1,13,53,16,37,15,4,0.267,44,36,0.818,93,39,0.419,16,12,7,22
1610612765,1610612738,1,9,49,7,42,32,12,0.375,31,24,0.774,79,41,0.519,24,7,3,15
1610612757,1610612739,1,12,40,7,33,11,5,0.455,28,23,0.821,78,45,0.577,32,11,3,19
1610612758,1610612751,1,12,49,11,38,16,8,0.5,22,18,0.818,89,46,0.517,33,9,3,18
1610612762,1610612749,1,13,38,20,18,9,3,0.333,46,31,0.674,79,42,0.532,26,13,0,23
1610612764,1610612763,1,14,37,8,29,13,6,0.462,19,18,0.947,76,47,0.618,32,8,6,16
1610612742,1610612754,1,12,47,16,31,24,10,0.417,18,16,0.889,97,46,0.474,27,9,8,25
1610612751,1610612746,0,16,51,18,33,29,15,0.517,21,15,0.714,94,44,0.468,29,6,7,23
1610612758,1610612756,1,18,39,11,28,17,8,0.471,39,28,0.718,80,41,0.513,24,13,8,22
1610612747,1610612744,1,9,48,16,32,19,8,0.421,31,25,0.806,91,42,0.462,26,7,6,23
1610612742,1610612744,1,12,48,9,39,19,7,0.368,34,32,0.941,88,39,0.443,28,8,4,17
1610612756,1610612744,1,8,43,15,28,17,6,0.353,18,15,0.833,99,48,0.485,29,9,3,22
1610612747,1610612758,1,14,43,17,26,18,9,0.5,22,18,0.818,94,45,0.479,30,8,1,27
1610612741,1610612749,1,21,46,14,32,17,6,0.353,26,21,0.808,88,45,0.511,29,8,9,23
1610612745,1610612744,1,21,47,15,32,19,9,0.474,32,26,0.813,83,41,0.494,20,11,9,25
1610612758,1610612744,1,18,66,22,44,20,10,0.5,19,15,0.789,99,46,0.465,22,10,4,21
1610612750,1610612749,1,18,44,8,36,12,6,0.5,37,31,0.838,73,40,0.548,26,7,1,19
1610612744,1610612738,0,15,56,24,32,22,7,0.318,42,30,0.714,89,40,0.449,25,1,8,24
1610612752,1610612747,1,13,36,7,29,16,9,0.563,29,24,0.828,78,42,0.538,27,6,3,20
1610612742,1610612737,1,8,39,8,31,21,10,0.476,19,17,0.895,88,45,0.511,28,7,2,14
1610612751,1610612738,1,11,46,8,38,13,3,0.231,30,24,0.8,83,45,0.542,31,13,3,28
1610612749,1610612761,0,10,48,11,37,15,6,0.4,37,31,0.838,85,40,0.471,26,3,3,29
1610612753,1610612737,1,12,48,15,33,15,6,0.4,24,19,0.792,89,46,0.517,24,11,5,16
1610612763,1610612760,1,17,37,10,27,23,11,0.478,10,10,1.0,81,48,0.593,30,10,5,16
1610612737,1610612761,1,16,40,14,26,10,4,0.4,16,15,0.938,86,49,0.57,27,6,5,21
1610612753,1610612746,0,10,33,13,20,29,7,0.241,33,30,0.909,85,40,0.471,23,4,5,29
1610612738,1610612752,1,13,34,12,22,22,8,0.364,51,43,0.843,72,33,0.458,20,11,4,16
1610612742,1610612744,1,10,42,18,24,26,10,0.385,15,12,0.8,95,47,0.495,27,7,9,25
1610612741,1610612747,1,16,45,10,35,15,12,0.8,22,16,0.727,80,44,0.55,32,7,6,23
1610612748,1610612763,0,16,41,13,28,15,9,0.6,19,15,0.789,95,46,0.484,27,10,7,29
1610612755,1610612739,1,12,44,15,29,10,2,0.2,38,30,0.789,85,42,0.494,28,9,4,19
1610612752,1610612756,1,16,41,13,28,30,13,0.433,32,27,0.844,88,38,0.432,26,9,0,29
1610612744,1610612737,1,17,41,11,30,19,10,0.526,31,26,0.839,84,40,0.476,19,11,2,15
1610612759,1610612757,1,16,44,10,34,19,6,0.316,39,34,0.872,78,38,0.487,23,3,9,23
1610612756,1610612744,1,12,41,15,26,15,4,0.267,38,32,0.842,89,40,0.449,16,8,8,25
1610612754,1610612744,1,10,37,9,28,14,7,0.5,33,27,0.818,78,41,0.526,39,12,10,21
1610612763,1610612746,1,15,45,15,30,15,6,0.4,28,20,0.714,86,45,0.523,26,6,3,23
1610612744,1610612742,0,15,55,22,33,25,11,0.44,32,25,0.781,93,40,0.43,30,5,3,29
1610612760,1610612737,0,7,32,11,21,11,2,0.182,28,24,0.857,95,45,0.474,17,11,6,26
1610612758,1610612763,1,14,45,11,34,17,7,0.412,26,21,0.808,88,44,0.5,30,9,9,21
1610612741,1610612755,1,21,29,4,25,15,10,0.667,16,13,0.813,73,46,0.63,32,4,9,29
1610612741,1610612754,1,11,38,13,25,15,8,0.533,28,25,0.893,87,41,0.471,28,5,6,25
1610612747,1610612756,1,20,43,10,33,20,7,0.35,26,18,0.692,85,45,0.529,29,10,10,23
1610612749,1610612741,0,14,56,29,27,20,8,0.4,30,19,0.633,108,44,0.407,31,16,4,28
1610612763,1610612739,1,18,40,10,30,13,3,0.231,31,18,0.581,82,47,0.573,33,15,9,21
1610612744,1610612737,1,13,60,17,43,15,6,0.4,35,29,0.829,87,40,0.46,21,7,8,18
1610612756,1610612752,0,17,41,8,33,11,2,0.182,41,33,0.805,75,40,0.533,21,9,3,29
1610612756,1610612741,1,10,42,14,28,11,4,0.364,34,25,0.735,87,43,0.494,22,9,5,23
1610612737,1610612758,1,12,42,8,34,17,10,0.588,19,17,0.895,88,44,0.5,30,10,0,26
1610612741,1610612737,1,10,42,16,26,17,10,0.588,18,11,0.611,89,47,0.528,29,8,4,20
1610612747,1610612739,1,23,54,18,36,17,6,0.353,32,25,0.781,91,42,0.462,31,9,8,25
1610612750,1610612758,1,21,57,18,39,4,1,0.25,32,22,0.688,93,46,0.495,29,5,4,21
1610612749,1610612762,0,20,27,9,18,17,8,0.471,27,23,0.852,75,42,0.56,25,10,3,30
1610612738,1610612739,1,16,45,10,35,29,14,0.483,21,11,0.524,83,45,0.542,31,10,5,18
1610612740,1610612741,1,9,37,12,25,8,5,0.625,19,14,0.737,88,48,0.545,31,11,2,17
1610612742,1610612760,1,10,47,18,29,26,8,0.308,31,29,0.935,92,39,0.424,19,6,4,20
1610612761,1610612753,1,16,49,18,31,9,3,0.333,31,26,0.839,86,43,0.5,17,4,5,25
1610612745,1610612753,1,23,46,15,31,21,9,0.429,32,25,0.781,79,40,0.506,25,14,5,20
1610612742,1610612746,1,9,43,14,29,21,8,0.381,27,24,0.889,86,41,0.477,27,8,3,21
1610612737,1610612755,1,16,39,5,34,9,5,0.556,37,33,0.892,70,38,0.543,22,10,3,21
1610612742,1610612739,1,13,36,6,30,17,9,0.529,30,23,0.767,80,41,0.513,27,13,9,24
1610612744,1610612742,0,13,40,12,28,27,8,0.296,32,28,0.875,84,39,0.464,27,4,3,18
1610612746,1610612745,0,18,39,8,31,17,7,0.412,30,23,0.767,81,42,0.519,25,10,4,19
1610612742,1610612763,1,10,49,13,36,18,8,0.444,19,16,0.842,91,45,0.495,31,10,2,25
1610612749,1610612750,0,10,34,14,20,24,9,0.375,18,13,0.722,95,46,0.484,25,7,2,30
1610612761,1610612744,0,16,53,15,38,17,9,0.529,32,23,0.719,96,41,0.427,24,9,6,32
1610612750,1610612740,1,7,38,10,28,19,12,0.632,10,8,0.8,91,47,0.516,39,8,4,19
1610612742,1610612749,0,5,43,14,29,24,8,0.333,17,10,0.588,97,48,0.495,26,4,3,24
1610612747,1610612752,1,18,42,11,31,15,9,0.6,30,21,0.7,79,42,0.532,23,9,6,17
1610612738,1610612760,1,6,48,11,37,36,16,0.444,15,12,0.8,89,43,0.483,30,8,1,19
1610612757,1610612739,1,13,37,11,26,13,7,0.538,28,23,0.821,83,42,0.506,30,13,4,20
1610612744,1610612747,1,13,35,11,24,12,4,0.333,25,22,0.88,80,44,0.55,23,7,4,22
1610612740,1610612756,1,13,39,12,27,12,7,0.583,33,25,0.758,78,41,0.526,32,10,3,22
1610612752,1610612755,1,12,37,11,26,32,16,0.5,20,14,0.7,84,42,0.5,26,11,3,21
1610612763,1610612745,1,14,46,12,34,23,9,0.391,30,25,0.833,87,40,0.46,22,6,7,26
1610612738,1610612753,1,16,42,5,37,31,12,0.387,35,24,0.686,82,39,0.476,25,14,5,23
1610612750,1610612744,1,14,46,19,27,5,2,0.4,22,18,0.818,91,47,0.516,31,9,3,25
1610612754,1610612760,1,17,50,20,30,24,10,0.417,19,10,0.526,102,47,0.461,26,6,5,27
1610612742,1610612765,1,4,39,5,34,17,8,0.471,28,24,0.857,79,41,0.519,24,10,2,24
1610612742,1610612741,1,13,47,9,38,18,9,0.5,30,25,0.833,81,40,0.494,26,10,11,21
1610612750,1610612749,1,11,43,9,34,12,5,0.417,28,21,0.75,87,44,0.506,31,5,3,16
1610612764,1610612738,1,16,59,15,44,13,4,0.308,28,24,0.857,82,43,0.524,27,8,7,19
1610612744,1610612746,0,9,56,27,29,24,8,0.333,29,21,0.724,104,42,0.404,24,4,10,18
1610612756,1610612747,0,16,53,22,31,8,1,0.125,25,18,0.72,107,47,0.439,25,15,4,24
1610612753,1610612755,0,14,38,13,25,28,8,0.286,33,23,0.697,91,41,0.451,23,8,8,30
1610612744,1610612764,1,18,43,17,26,22,10,0.455,26,19,0.731,86,42,0.488,25,6,2,16
1610612758,1610612757,1,12,41,7,34,16,7,0.438,14,14,1.0,90,46,0.511,30,9,2,18
1610612740,1610612749,1,19,45,16,29,12,5,0.417,27,20,0.741,84,44,0.524,32,10,5,23
1610612765,1610612755,1,15,49,12,37,23,12,0.522,20,17,0.85,82,42,0.512,21,10,12,16
1610612744,1610612756,1,20,58,19,39,20,9,0.45,26,18,0.692,87,43,0.494,29,7,7,24
1610612753,1610612751,1,14,41,5,36,19,7,0.368,35,28,0.8,76,39,0.513,24,6,5,20
1610612747,1610612743,1,13,51,8,43,17,5,0.294,44,34,0.773,76,37,0.487,19,6,6,27
1610612744,1610612752,1,21,46,3,43,12,4,0.333,33,23,0.697,73,43,0.589,19,8,1,18
1610612737,1610612744,0,18,45,12,33,12,5,0.417,19,16,0.842,92,46,0.5,21,12,6,24
1610612758,1610612747,0,11,36,11,25,20,11,0.55,25,18,0.72,91,42,0.462,18,6,5,29
1610612753,1610612739,1,20,49,17,32,19,6,0.316,37,27,0.73,91,40,0.44,21,11,5,36
1610612741,1610612762,1,17,37,11,26,15,8,0.533,30,25,0.833,75,40,0.533,20,11,7,31
