TeamId,OpponentId,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveRebounds,ThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
1610612739,1610612748,1,15,44,6,38,17,9,0.529,35,23,0.657,63,35,0.556,25,5,7,23
1610612747,1610612740,1,9,44,13,31,17,3,0.176,21,17,0.81,85,41,0.482,21,7,5,18
1610612749,1610612752,1,14,42,7,35,18,9,0.5,19,15,0.789,77,39,0.506,21,6,7,19
1610612754,1610612751,1,19,44,6,38,16,5,0.313,30,27,0.9,72,35,0.486,19,5,6,13
1610612755,1610612758,1,14,57,16,41,16,7,0.438,12,7,0.583,99,44,0.444,30,16,5,19
1610612743,1610612737,1,12,43,7,36,14,7,0.5,24,17,0.708,73,39,0.534,26,4,6,16
1610612749,1610612755,1,15,44,12,32,17,9,0.529,19,13,0.684,76,40,0.526,27,16,6,15
1610612751,1610612746,1,18,45,10,35,22,8,0.364,16,10,0.625,88,42,0.477,21,5,4,17
1610612758,1610612753,0,21,51,16,35,14,5,0.357,39,29,0.744,83,34,0.41,18,6,3,24
1610612764,1610612765,0,11,29,8,21,16,4,0.25,34,26,0.765,82,36,0.439,15,6,3,21
1610612758,1610612762,0,18,50,14,36,14,7,0.5,30,19,0.633,93,38,0.409,20,8,9,27
1610612756,1610612749,1,18,39,7,32,24,11,0.458,20,15,0.75,76,38,0.5,26,7,1,20
1610612758,1610612757,0,16,36,9,27,14,5,0.357,17,13,0.765,79,42,0.532,16,4,3,21
1610612764,1610612744,0,10,40,11,29,16,4,0.25,36,26,0.722,89,36,0.404,16,5,4,27
1610612762,1610612738,0,13,41,9,32,7,1,0.143,37,31,0.838,78,35,0.449,16,5,3,21
1610612754,1610612765,1,15,45,16,29,17,3,0.176,26,23,0.885,86,38,0.442,17,8,1,21
1610612752,1610612737,1,13,44,6,38,23,9,0.391,21,17,0.81,79,38,0.481,25,7,7,11
1610612756,1610612762,1,19,32,3,29,29,12,0.414,24,18,0.75,73,36,0.493,24,6,5,15
1610612744,1610612740,1,14,32,10,22,19,10,0.526,17,14,0.824,77,39,0.506,25,8,5,23
1610612763,1610612755,1,7,37,11,26,14,6,0.429,19,12,0.632,90,42,0.467,20,12,6,20
1610612743,1610612745,0,12,39,13,26,20,5,0.25,44,33,0.75,78,32,0.41,15,5,7,18
1610612749,1610612746,1,11,33,7,26,26,11,0.423,30,21,0.7,68,35,0.515,25,7,3,21
1610612759,1610612751,1,14,50,12,38,16,7,0.438,31,23,0.742,80,36,0.45,21,0,4,20
1610612745,1610612742,0,7,38,16,22,29,11,0.379,17,13,0.765,96,39,0.406,21,10,2,22
1610612757,1610612761,1,16,32,9,23,17,7,0.412,25,19,0.76,70,38,0.543,23,10,8,15
1610612742,1610612758,1,12,39,9,30,25,9,0.36,22,17,0.773,81,38,0.469,22,2,5,21
1610612763,1610612750,1,17,47,10,37,13,6,0.462,11,10,0.909,88,43,0.489,27,12,7,15
1610612742,1610612764,1,14,50,13,37,22,9,0.409,37,25,0.676,71,34,0.479,27,2,4,21
1610612740,1610612756,0,8,47,15,32,16,6,0.375,19,16,0.842,95,40,0.421,21,5,3,20
1610612758,1610612740,1,13,39,9,30,12,4,0.333,20,16,0.8,82,41,0.5,23,9,2,25
1610612742,1610612737,1,13,41,8,33,21,8,0.381,27,22,0.815,73,36,0.493,28,6,4,17
1610612752,1610612737,0,11,34,10,24,22,6,0.273,14,14,1.0,87,41,0.471,23,7,3,19
1610612744,1610612759,0,9,36,6,30,15,5,0.333,20,19,0.95,85,39,0.459,21,4,5,21
1610612749,1610612739,1,14,39,8,31,16,4,0.25,24,20,0.833,77,39,0.506,24,7,7,29
1610612763,1610612740,0,14,43,10,33,12,6,0.5,15,12,0.8,91,42,0.462,25,3,4,23
1610612750,1610612757,0,16,47,21,26,15,3,0.2,34,23,0.676,88,38,0.432,19,6,5,27
1610612748,1610612743,0,16,41,12,29,23,10,0.435,18,10,0.556,89,41,0.461,23,3,5,15
1610612754,1610612742,1,8,46,12,34,24,8,0.333,22,20,0.909,83,37,0.446,19,8,2,18
1610612738,1610612745,0,14,31,9,22,13,5,0.385,23,21,0.913,75,38,0.507,23,13,2,23
1610612761,1610612738,0,13,31,11,20,16,6,0.375,23,16,0.696,79,40,0.506,25,8,7,20
1610612743,1610612758,0,23,30,8,22,16,4,0.25,30,26,0.867,71,36,0.507,12,0,5,30
1610612758,1610612737,0,11,39,13,26,14,5,0.357,18,11,0.611,96,43,0.448,23,9,4,22
1610612762,1610612765,1,9,35,8,27,15,5,0.333,32,29,0.906,72,34,0.472,23,4,4,18
1610612747,1610612755,1,15,45,11,34,14,4,0.286,19,14,0.737,82,42,0.512,19,6,4,15
1610612757,1610612744,0,16,53,24,29,18,5,0.278,20,15,0.75,97,41,0.423,27,7,4,20
1610612745,1610612758,1,22,50,16,34,25,11,0.44,22,17,0.773,83,37,0.446,28,5,11,17
1610612752,1610612739,0,19,47,6,41,34,11,0.324,14,13,0.929,95,39,0.411,22,11,7,20
1610612760,1610612758,1,13,43,14,29,15,3,0.2,33,21,0.636,81,39,0.481,23,8,8,21
1610612750,1610612757,0,18,49,21,28,17,3,0.176,19,17,0.895,92,41,0.446,17,10,6,20
1610612738,1610612737,1,12,33,9,24,18,6,0.333,11,8,0.727,83,44,0.53,28,12,1,17
1610612742,1610612751,1,15,38,5,33,16,4,0.25,19,16,0.842,75,41,0.547,31,11,4,17
1610612738,1610612755,1,15,33,5,28,12,7,0.583,21,19,0.905,68,38,0.559,22,8,6,21
1610612765,1610612739,1,17,44,14,30,20,9,0.45,21,17,0.81,81,38,0.469,23,6,7,19
1610612755,1610612751,1,5,45,10,35,13,5,0.385,18,11,0.611,84,43,0.512,29,4,5,15
1610612762,1610612747,1,10,42,6,36,17,7,0.412,19,17,0.895,79,39,0.494,24,4,3,24
1610612761,1610612738,1,11,41,10,31,15,4,0.267,39,30,0.769,76,34,0.447,16,3,1,27
1610612737,1610612754,1,11,30,5,25,15,8,0.533,23,20,0.87,74,37,0.5,26,4,8,24
1610612745,1610612754,1,16,41,9,32,18,7,0.389,25,17,0.68,78,39,0.5,17,9,9,16
1610612761,1610612744,0,17,32,11,21,14,4,0.286,27,22,0.815,83,38,0.458,19,12,3,23
1610612765,1610612744,1,13,46,13,33,17,9,0.529,28,19,0.679,82,37,0.451,27,8,4,17
1610612764,1610612739,0,16,44,11,33,21,8,0.381,20,16,0.8,88,39,0.443,26,8,7,19
1610612749,1610612738,0,19,42,13,29,13,5,0.385,31,25,0.806,86,36,0.419,17,4,1,24
1610612742,1610612743,1,14,45,12,33,15,7,0.467,19,17,0.895,84,39,0.464,22,6,5,17
1610612765,1610612739,0,16,45,12,33,9,4,0.444,28,21,0.75,74,38,0.514,22,3,7,27
