TeamId,OpponentId,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveRebounds,ThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
1610612748,1610612758,1,13,41,8,33,23,10,0.435,24,19,0.792,101,56,0.554,35,13,9,22
1610612745,1610612744,1,9,48,14,34,40,23,0.575,35,25,0.714,91,46,0.505,35,6,2,24
1610612762,1610612761,1,18,46,11,35,26,14,0.538,43,34,0.791,93,46,0.495,30,10,11,26
1610612757,1610612759,1,10,38,8,30,21,13,0.619,21,17,0.81,86,53,0.616,27,8,6,17
1610612745,1610612742,1,13,45,10,35,34,14,0.412,40,30,0.75,80,46,0.575,30,13,0,21
1610612759,1610612745,1,19,49,6,43,30,14,0.467,26,24,0.923,92,48,0.522,31,6,8,22
1610612761,1610612762,0,18,52,20,32,24,8,0.333,30,23,0.767,108,51,0.472,31,13,5,31
1610612743,1610612745,1,11,46,13,33,25,11,0.44,21,13,0.619,99,54,0.545,40,12,4,26
1610612759,1610612766,1,11,45,9,36,34,19,0.559,15,13,0.867,90,50,0.556,38,7,5,22
1610612749,1610612766,1,11,45,14,31,27,14,0.519,17,15,0.882,100,51,0.51,32,7,2,21
1610612758,1610612744,1,10,40,11,29,19,11,0.579,42,34,0.81,86,43,0.5,25,7,7,18
1610612762,1610612761,1,11,51,15,36,23,13,0.565,35,28,0.8,91,45,0.495,31,10,8,26
1610612745,1610612752,1,14,49,11,38,25,14,0.56,28,25,0.893,89,46,0.517,22,8,6,17
1610612759,1610612758,1,19,43,9,34,20,9,0.45,23,19,0.826,84,51,0.607,41,12,6,15
1610612746,1610612765,1,14,35,6,29,28,14,0.5,25,15,0.6,80,50,0.625,37,13,4,28
1610612758,1610612748,0,19,40,14,26,27,14,0.519,26,19,0.731,93,48,0.516,33,12,5,25
1610612759,1610612742,1,17,41,8,33,30,20,0.667,19,15,0.789,84,47,0.56,33,17,5,22
1610612743,1610612741,1,10,46,16,30,19,9,0.474,23,19,0.826,86,50,0.581,29,11,8,16
1610612748,1610612758,1,10,36,10,26,37,17,0.459,24,21,0.875,80,45,0.563,35,11,11,19
1610612742,1610612737,1,12,39,10,29,22,13,0.591,14,12,0.857,89,51,0.573,33,7,3,20
1610612764,1610612756,1,10,42,15,27,21,14,0.667,20,17,0.85,93,48,0.516,30,6,3,18
1610612760,1610612750,1,18,41,8,33,14,9,0.643,22,22,1.0,83,48,0.578,28,7,7,26
1610612760,1610612756,1,8,40,10,30,21,14,0.667,18,13,0.722,87,50,0.575,29,10,11,20
1610612744,1610612758,0,12,42,14,28,26,13,0.5,25,22,0.88,92,46,0.5,21,4,6,27
1610612746,1610612756,1,6,37,13,24,21,9,0.429,18,13,0.722,93,52,0.559,39,14,5,23
1610612743,1610612747,1,11,48,20,28,22,12,0.545,32,24,0.75,94,45,0.479,31,10,7,23
1610612737,1610612765,1,10,47,8,39,33,11,0.333,31,23,0.742,98,46,0.469,35,11,6,18
1610612745,1610612759,0,15,40,11,29,30,16,0.533,36,28,0.778,97,41,0.423,24,12,8,21
