TeamId,OpponentId,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveRebounds,ThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
1610612756,1610612744,1,12,44,14,30,19,8,0.421,37,28,0.757,95,59,0.621,40,11,5,24
1610612744,1610612752,1,8,42,13,29,22,12,0.545,32,28,0.875,94,52,0.553,29,11,8,22
1610612744,1610612758,1,13,52,11,41,13,3,0.231,42,32,0.762,101,54,0.535,25,9,5,30
1610612756,1610612746,1,7,47,14,33,21,10,0.476,25,20,0.8,95,56,0.589,34,4,3,25
1610612758,1610612744,0,17,49,13,36,25,12,0.48,52,43,0.827,98,43,0.439,22,9,5,29
1610612742,1610612756,1,16,37,12,25,25,15,0.6,25,23,0.92,85,51,0.6,34,6,7,29
1610612746,1610612752,1,16,43,14,29,19,10,0.526,22,18,0.818,97,56,0.577,20,9,3,18
1610612748,1610612762,1,13,48,11,37,27,9,0.333,39,35,0.897,104,48,0.462,21,13,9,21
1610612756,1610612760,1,11,40,10,30,22,12,0.545,27,22,0.815,91,53,0.582,35,14,4,20
1610612756,1610612746,1,22,58,15,43,14,4,0.286,32,24,0.75,90,56,0.622,34,15,1,19
1610612756,1610612758,1,15,51,18,33,26,14,0.538,31,21,0.677,95,52,0.547,27,9,10,24
1610612753,1610612758,1,14,39,5,34,37,23,0.622,23,18,0.783,81,49,0.605,28,11,2,26
1610612752,1610612744,1,18,59,20,39,27,13,0.481,21,17,0.81,105,54,0.514,35,8,2,25
1610612752,1610612746,0,19,36,10,26,29,12,0.414,24,21,0.875,92,51,0.554,27,8,2,19
1610612748,1610612756,1,15,40,10,30,23,13,0.565,29,26,0.897,84,48,0.571,32,10,5,22
1610612753,1610612754,1,16,50,10,40,33,15,0.455,37,30,0.811,82,45,0.549,29,9,5,18
1610612758,1610612744,1,16,65,20,45,25,10,0.4,36,35,0.972,110,45,0.409,24,3,2,26
1610612743,1610612754,1,15,49,8,41,24,10,0.417,35,25,0.714,86,50,0.581,38,6,8,25
1610612761,1610612741,1,18,42,13,29,13,6,0.462,32,28,0.875,92,50,0.543,31,7,2,16
1610612756,1610612761,1,11,43,14,29,13,3,0.231,25,20,0.8,98,55,0.561,31,11,8,24
1610612744,1610612760,1,17,27,3,24,19,9,0.474,37,34,0.919,80,45,0.563,21,14,3,21
1610612749,1610612742,1,9,46,10,36,26,13,0.5,29,24,0.828,83,48,0.578,28,5,3,27
1610612744,1610612758,0,11,60,21,39,15,6,0.4,41,25,0.61,115,51,0.443,24,7,13,29
1610612759,1610612742,1,7,42,8,34,25,10,0.4,29,25,0.862,100,49,0.49,28,7,4,22
1610612747,1610612756,1,17,49,14,35,20,9,0.45,20,15,0.75,94,54,0.574,38,13,7,22
1610612747,1610612750,1,13,53,19,34,27,10,0.37,33,26,0.788,95,48,0.505,23,5,7,25
1610612743,1610612761,1,12,46,5,41,24,13,0.542,29,21,0.724,82,49,0.598,37,5,9,19
1610612752,1610612763,1,12,36,5,31,34,19,0.559,9,9,1.0,88,52,0.591,28,11,1,18
1610612745,1610612744,1,16,44,16,28,21,13,0.619,40,36,0.9,84,41,0.488,23,10,5,18
1610612742,1610612762,1,14,47,12,35,24,11,0.458,33,29,0.879,82,45,0.549,26,16,5,28
1610612754,1610612761,1,10,57,12,45,20,4,0.2,29,26,0.897,91,50,0.549,30,4,5,22
1610612744,1610612756,0,14,35,13,22,25,7,0.28,40,35,0.875,91,44,0.484,26,7,6,21
1610612748,1610612741,1,19,40,13,27,29,12,0.414,37,32,0.865,93,43,0.462,22,13,10,27
1610612747,1610612744,1,16,47,16,31,22,10,0.455,32,26,0.813,91,47,0.516,33,12,4,27
1610612748,1610612744,1,14,51,21,30,25,8,0.32,31,28,0.903,99,47,0.475,30,7,9,37
1610612741,1610612761,0,13,32,9,23,13,6,0.462,23,19,0.826,94,52,0.553,26,10,7,23
1610612743,1610612744,1,12,44,10,34,26,10,0.385,31,21,0.677,89,49,0.551,37,13,9,14
1610612757,1610612756,1,13,39,11,28,18,9,0.5,27,20,0.741,83,50,0.602,30,9,10,20
1610612762,1610612748,0,21,50,11,39,20,9,0.45,28,22,0.786,101,49,0.485,34,4,4,31
1610612756,1610612748,0,15,30,8,22,28,14,0.5,29,19,0.655,86,48,0.558,23,5,2,24
1610612747,1610612744,1,15,43,18,25,21,9,0.429,33,28,0.848,92,46,0.5,33,10,4,17
1610612756,1610612758,1,18,59,21,38,14,6,0.429,40,33,0.825,88,45,0.511,25,16,5,18
1610612749,1610612758,1,11,36,14,22,17,10,0.588,33,29,0.879,90,45,0.5,29,11,3,33
1610612750,1610612760,1,13,57,18,39,28,12,0.429,31,21,0.677,92,48,0.522,23,12,8,14
1610612737,1610612741,1,8,38,13,25,19,9,0.474,26,22,0.846,88,49,0.557,33,5,3,20
1610612744,1610612748,0,9,36,11,25,14,4,0.286,52,47,0.904,84,39,0.464,24,9,8,22
1610612751,1610612761,1,7,45,12,33,25,7,0.28,21,16,0.762,103,53,0.515,25,8,4,32
1610612759,1610612750,1,12,47,9,38,13,6,0.462,28,23,0.821,97,50,0.515,25,3,2,25
1610612742,1610612744,1,14,44,8,36,15,4,0.267,32,28,0.875,82,48,0.585,27,11,2,20
1610612756,1610612764,1,9,49,11,38,20,11,0.55,20,15,0.75,92,51,0.554,32,4,10,16
1610612738,1610612756,1,21,40,8,32,18,8,0.444,40,28,0.7,73,46,0.63,17,5,2,25
1610612746,1610612752,1,16,47,9,38,37,15,0.405,18,13,0.722,97,50,0.515,40,2,6,20
1610612752,1610612764,1,11,33,19,14,26,14,0.538,32,28,0.875,80,43,0.538,27,9,2,21
1610612756,1610612742,1,11,43,11,32,10,5,0.5,22,19,0.864,83,52,0.627,27,7,6,18
1610612744,1610612746,1,13,45,9,36,14,7,0.5,37,30,0.811,84,45,0.536,27,5,10,26
1610612741,1610612738,1,10,37,7,30,16,6,0.375,41,33,0.805,83,44,0.53,25,5,6,21
1610612741,1610612748,0,23,50,18,32,18,11,0.611,37,30,0.811,93,43,0.462,13,9,5,25
1610612749,1610612744,1,9,40,14,26,17,9,0.529,33,28,0.848,95,45,0.474,26,13,1,30
1610612752,1610612761,1,10,51,9,42,39,17,0.436,19,18,0.947,93,46,0.495,27,2,1,22
1610612752,1610612744,0,17,39,11,28,27,11,0.407,27,18,0.667,90,49,0.544,24,3,2,21
1610612754,1610612744,1,12,57,20,37,17,6,0.353,29,27,0.931,106,47,0.443,19,12,6,18
1610612761,1610612751,0,14,44,8,36,23,11,0.478,38,32,0.842,87,42,0.483,31,3,2,22
1610612760,1610612746,1,13,49,12,37,12,4,0.333,32,26,0.813,89,48,0.539,36,17,4,15
1610612759,1610612754,1,11,46,11,35,22,9,0.409,31,27,0.871,82,45,0.549,24,4,3,20
1610612758,1610612756,1,12,47,16,31,22,7,0.318,27,21,0.778,95,49,0.516,25,11,8,24
1610612756,1610612755,1,8,44,15,29,20,6,0.3,19,14,0.737,92,53,0.576,25,3,8,16
1610612739,1610612758,1,12,40,12,28,28,10,0.357,41,30,0.732,86,43,0.5,18,9,5,23
1610612765,1610612749,1,13,44,15,29,18,10,0.556,28,26,0.929,94,45,0.479,31,6,3,28
1610612746,1610612763,1,13,36,6,30,29,16,0.552,28,18,0.643,78,46,0.59,24,6,3,26
1610612747,1610612752,1,16,52,13,39,16,7,0.438,36,31,0.861,84,44,0.524,25,6,8,23
1610612738,1610612741,1,14,35,13,22,24,12,0.5,17,14,0.824,84,50,0.595,40,14,4,19
1610612742,1610612759,0,13,48,9,39,24,9,0.375,28,21,0.75,93,48,0.516,28,3,4,20
1610612747,1610612762,1,16,30,7,23,13,8,0.615,24,21,0.875,86,48,0.558,39,11,8,31
1610612757,1610612762,1,15,35,10,25,18,10,0.556,25,21,0.84,76,47,0.618,32,10,6,25
1610612753,1610612746,1,10,48,13,35,26,16,0.615,25,15,0.6,83,47,0.566,26,4,0,22
1610612756,1610612749,1,17,41,11,30,14,8,0.571,38,29,0.763,75,44,0.587,23,7,6,19
1610612744,1610612752,0,14,48,17,31,20,7,0.35,32,26,0.813,101,46,0.455,21,13,5,22
1610612750,1610612759,0,10,46,11,35,19,8,0.421,28,23,0.821,106,47,0.443,35,5,8,26
1610612755,1610612758,1,14,34,11,23,13,10,0.769,35,25,0.714,76,45,0.592,24,8,4,19
1610612754,1610612764,1,9,51,15,36,20,9,0.45,21,17,0.81,95,49,0.516,26,4,3,27
1610612752,1610612746,0,10,53,18,35,33,8,0.242,22,18,0.818,110,49,0.445,28,10,2,20
1610612749,1610612745,1,8,36,10,26,20,10,0.5,26,20,0.769,89,47,0.528,31,11,2,25
1610612743,1610612764,1,10,43,12,31,15,7,0.467,22,19,0.864,87,49,0.563,30,9,7,20
1610612744,1610612756,1,12,40,6,34,28,13,0.464,22,17,0.773,90,47,0.522,29,6,8,21
1610612738,1610612742,1,8,37,9,28,27,16,0.593,12,8,0.667,93,50,0.538,34,10,4,28
1610612738,1610612752,1,23,47,9,38,20,10,0.5,24,14,0.583,76,50,0.658,33,6,6,22
1610612757,1610612756,1,6,35,15,20,23,11,0.478,30,23,0.767,87,45,0.517,23,9,5,22
1610612764,1610612744,1,14,54,23,31,15,6,0.4,17,12,0.706,105,53,0.505,27,12,9,19
1610612742,1610612752,1,10,58,18,40,17,7,0.412,31,23,0.742,107,47,0.439,22,11,4,17
1610612746,1610612764,1,15,37,8,29,26,15,0.577,19,14,0.737,80,47,0.588,36,9,4,17
1610612758,1610612739,0,15,46,13,33,34,14,0.412,30,25,0.833,87,42,0.483,18,4,2,30
1610612752,1610612754,1,11,51,17,34,28,9,0.321,44,30,0.682,96,42,0.438,15,6,3,23
1610612743,1610612744,1,17,54,12,42,26,9,0.346,23,14,0.609,94,50,0.532,36,10,12,25
1610612759,1610612744,1,10,50,10,40,26,12,0.462,24,17,0.708,85,47,0.553,35,5,3,21
1610612748,1610612752,1,12,47,8,39,31,15,0.484,21,17,0.81,80,45,0.563,19,4,9,19
1610612737,1610612754,1,14,40,9,31,19,8,0.421,45,34,0.756,77,40,0.519,26,10,5,21
1610612743,1610612760,1,12,40,10,30,17,6,0.353,36,30,0.833,80,43,0.538,26,11,13,22
1610612747,1610612758,1,8,50,12,38,19,6,0.316,29,22,0.759,92,47,0.511,21,11,4,15
1610612742,1610612756,1,13,46,13,33,27,10,0.37,20,18,0.9,88,47,0.534,15,7,4,19
1610612753,1610612748,1,17,53,10,43,33,17,0.515,30,23,0.767,75,41,0.547,22,3,5,21
1610612749,1610612754,1,13,45,10,35,14,9,0.643,41,29,0.707,78,42,0.538,32,7,5,24
1610612758,1610612760,1,14,43,17,26,22,7,0.318,34,27,0.794,97,44,0.454,25,9,8,28
1610612741,1610612756,1,9,42,12,30,17,8,0.471,22,20,0.909,94,47,0.5,23,7,3,27
1610612757,1610612762,1,11,35,13,22,20,10,0.5,36,26,0.722,77,43,0.558,28,6,1,26
1610612752,1610612754,1,15,52,10,42,34,15,0.441,21,15,0.714,94,46,0.489,29,7,4,21
1610612760,1610612744,1,15,39,14,25,13,8,0.615,33,30,0.909,85,42,0.494,24,8,1,27
1610612758,1610612749,0,20,34,8,26,24,9,0.375,51,43,0.843,68,35,0.515,15,4,6,25
1610612764,1610612752,0,14,29,12,17,14,10,0.714,23,20,0.87,77,46,0.597,15,4,5,25
1610612754,1610612758,1,15,46,13,33,18,6,0.333,35,30,0.857,86,43,0.5,19,3,3,26
1610612743,1610612760,1,14,35,9,26,20,10,0.5,39,30,0.769,75,41,0.547,23,9,3,24
1610612738,1610612764,1,18,41,12,29,15,8,0.533,33,26,0.788,79,44,0.557,31,15,3,25
1610612738,1610612754,1,17,44,8,36,25,13,0.52,33,25,0.758,84,42,0.5,25,13,3,27
1610612752,1610612764,1,15,43,12,31,36,16,0.444,24,20,0.833,90,43,0.478,25,4,2,19
1610612754,1610612759,0,7,37,10,27,19,9,0.474,19,14,0.737,95,49,0.516,19,5,3,24
1610612758,1610612752,1,17,52,11,41,15,5,0.333,25,22,0.88,85,47,0.553,23,7,3,20
1610612738,1610612741,0,13,42,13,29,20,11,0.55,27,24,0.889,87,43,0.494,21,3,4,26
1610612743,1610612751,1,6,51,25,26,19,9,0.474,25,22,0.88,99,45,0.455,27,9,3,15
1610612744,1610612747,0,15,38,15,23,19,8,0.421,19,17,0.895,93,48,0.516,27,8,7,28
1610612749,1610612765,0,10,36,8,28,17,6,0.353,41,33,0.805,84,41,0.488,21,6,5,23
1610612746,1610612737,1,6,41,8,33,22,11,0.5,17,12,0.706,86,49,0.57,38,6,4,22
1610612744,1610612760,0,14,32,7,25,12,5,0.417,40,38,0.95,75,39,0.52,25,6,6,26
1610612753,1610612737,1,11,54,14,40,28,16,0.571,32,25,0.781,82,40,0.488,28,6,5,22
1610612747,1610612754,1,13,34,8,26,16,5,0.313,37,28,0.757,78,44,0.564,28,7,2,21
1610612751,1610612742,1,11,48,14,34,26,14,0.538,20,19,0.95,91,44,0.484,28,8,1,18
1610612749,1610612754,1,16,44,11,33,20,8,0.4,30,27,0.9,84,43,0.512,25,9,5,24
1610612752,1610612751,1,17,38,9,29,26,9,0.346,35,32,0.914,79,40,0.506,21,8,3,19
1610612744,1610612746,1,12,48,14,34,19,7,0.368,24,18,0.75,94,48,0.511,29,5,1,20
1610612758,1610612750,1,10,40,10,30,18,7,0.389,23,22,0.957,84,46,0.548,19,3,5,28
1610612753,1610612758,1,13,40,15,25,22,8,0.364,31,25,0.806,80,44,0.55,25,6,5,18
1610612743,1610612746,1,11,39,8,31,22,11,0.5,28,23,0.821,81,43,0.531,31,7,4,18
1610612746,1610612744,0,14,49,20,29,21,8,0.381,36,32,0.889,97,40,0.412,23,3,4,28
1610612752,1610612749,1,22,41,7,34,25,9,0.36,42,37,0.881,78,37,0.474,20,9,1,28
1610612744,1610612749,0,20,42,9,33,19,8,0.421,38,30,0.789,79,41,0.519,25,6,7,24
1610612748,1610612752,1,7,46,15,31,22,7,0.318,19,17,0.895,99,48,0.485,19,7,6,20
1610612762,1610612750,1,11,36,8,28,13,5,0.385,38,33,0.868,77,41,0.532,28,12,6,21
1610612741,1610612753,1,11,44,9,35,11,4,0.364,22,20,0.909,85,48,0.565,25,7,4,19
1610612749,1610612743,1,13,31,14,17,21,10,0.476,43,32,0.744,85,39,0.459,26,11,3,32
1610612760,1610612744,0,23,44,16,28,14,2,0.143,33,28,0.848,86,45,0.523,28,14,2,23
1610612762,1610612754,1,8,40,9,31,18,8,0.444,37,34,0.919,85,39,0.459,24,10,6,20
1610612744,1610612754,1,15,46,10,36,23,10,0.435,39,32,0.821,81,39,0.481,21,7,7,21
1610612760,1610612743,0,16,30,7,23,13,8,0.615,26,22,0.846,77,45,0.584,25,8,5,26
1610612745,1610612762,1,19,56,15,41,28,12,0.429,38,32,0.842,97,38,0.392,21,6,5,18
1610612750,1610612752,1,14,36,4,32,24,13,0.542,37,31,0.838,74,38,0.514,20,9,3,28
