TeamId,OpponentId,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveRebounds,ThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
1610612742,1610612762,0,15,41,7,34,34,14,0.412,25,23,0.92,98,42,0.429,21,13,5,31
1610612749,1610612739,1,6,52,11,41,16,10,0.625,18,11,0.611,88,50,0.568,32,9,3,18
1610612762,1610612743,1,14,38,11,27,15,7,0.467,29,18,0.621,81,48,0.593,32,10,8,22
1610612752,1610612757,1,20,42,11,31,38,19,0.5,26,16,0.615,80,43,0.538,35,12,0,19
1610612741,1610612758,1,13,40,9,31,19,9,0.474,26,24,0.923,84,44,0.524,33,6,8,22
1610612737,1610612739,1,11,36,9,27,24,11,0.458,24,18,0.75,83,46,0.554,31,11,3,17
1610612759,1610612743,1,16,38,15,23,20,9,0.45,18,14,0.778,89,49,0.551,27,6,5,19
1610612759,1610612744,1,14,55,19,36,27,12,0.444,43,36,0.837,92,36,0.391,27,6,4,14
1610612737,1610612766,1,6,39,6,33,19,9,0.474,19,17,0.895,83,47,0.566,32,7,1,20
1610612747,1610612744,1,15,50,15,35,19,10,0.526,31,22,0.71,82,44,0.537,31,4,7,17
1610612758,1610612738,1,15,45,9,36,21,9,0.429,21,19,0.905,86,46,0.535,29,12,3,20
1610612749,1610612744,1,8,54,16,38,22,10,0.455,22,20,0.909,93,45,0.484,33,12,4,19
1610612756,1610612762,1,13,34,3,31,19,9,0.474,32,23,0.719,78,44,0.564,29,8,6,14
1610612746,1610612759,1,10,41,9,32,27,14,0.519,24,20,0.833,84,43,0.512,20,7,0,23
1610612744,1610612764,1,14,47,10,37,23,15,0.652,16,15,0.938,83,45,0.542,27,7,4,24
1610612752,1610612739,1,8,42,14,28,20,6,0.3,42,28,0.667,85,43,0.506,30,10,6,22
1610612748,1610612758,1,13,40,9,31,23,10,0.435,23,20,0.87,81,45,0.556,28,8,9,18
1610612756,1610612740,1,9,35,7,28,15,6,0.4,39,32,0.821,78,41,0.526,22,9,6,16
1610612750,1610612745,1,18,40,7,33,17,6,0.353,31,28,0.903,74,43,0.581,18,6,3,21
1610612760,1610612744,1,22,53,19,34,17,4,0.235,37,32,0.865,88,42,0.477,23,8,3,15
1610612748,1610612759,1,12,33,9,24,26,16,0.615,19,12,0.632,79,46,0.582,24,7,1,19
1610612755,1610612764,1,12,39,9,30,18,12,0.667,19,14,0.737,85,47,0.553,27,10,2,15
1610612753,1610612765,1,11,44,13,31,28,15,0.536,24,20,0.833,80,42,0.525,28,10,6,17
1610612757,1610612750,1,10,44,13,31,28,9,0.321,20,18,0.9,88,46,0.523,22,3,4,21
1610612758,1610612763,1,14,47,13,34,17,4,0.235,32,21,0.656,88,47,0.534,28,11,6,21
1610612749,1610612752,1,17,40,17,23,26,13,0.5,21,16,0.762,93,45,0.484,30,8,5,16
1610612743,1610612758,1,15,47,12,35,27,11,0.407,35,28,0.8,88,40,0.455,33,9,8,20
1610612749,1610612764,1,11,46,20,26,25,8,0.32,37,29,0.784,91,41,0.451,30,11,3,19
1610612760,1610612738,1,14,43,10,33,19,9,0.474,35,26,0.743,84,42,0.5,22,9,3,21
1610612760,1610612744,1,15,33,8,25,26,11,0.423,21,20,0.952,84,44,0.524,24,9,3,25
1610612744,1610612762,1,8,47,22,25,24,8,0.333,25,21,0.84,96,45,0.469,23,10,6,22
1610612743,1610612752,1,21,58,15,43,24,6,0.25,43,31,0.721,98,41,0.418,29,12,4,20
1610612760,1610612758,1,14,43,12,31,20,9,0.45,36,33,0.917,81,38,0.469,22,5,8,24
1610612743,1610612756,1,10,38,8,30,13,6,0.462,17,16,0.941,87,48,0.552,25,12,7,17
1610612754,1610612749,1,9,44,14,30,17,7,0.412,32,25,0.781,91,43,0.473,24,7,3,22
1610612752,1610612738,1,16,36,10,26,32,19,0.594,17,15,0.882,74,42,0.568,28,6,0,26
1610612757,1610612744,1,14,45,12,33,23,10,0.435,28,24,0.857,88,42,0.477,17,8,5,12
1610612743,1610612737,1,14,43,9,34,20,7,0.35,26,21,0.808,87,45,0.517,30,6,4,20
1610612739,1610612745,1,14,41,10,31,20,11,0.55,36,29,0.806,82,39,0.476,25,6,4,21
1610612759,1610612752,1,17,47,10,37,19,7,0.368,25,19,0.76,85,46,0.541,21,8,2,13
1610612764,1610612749,0,15,43,13,30,24,13,0.542,21,21,1.0,87,42,0.483,24,5,6,24
1610612743,1610612760,0,16,51,18,33,22,6,0.273,18,14,0.778,101,49,0.485,26,7,6,22
1610612741,1610612756,1,6,41,12,29,10,5,0.5,24,19,0.792,88,47,0.534,31,9,2,17
1610612748,1610612754,1,13,42,7,35,21,8,0.381,28,26,0.929,80,42,0.525,25,12,1,25
1610612766,1610612752,1,14,37,7,30,11,7,0.636,21,17,0.81,85,47,0.553,27,9,0,16
1610612762,1610612753,1,9,44,12,32,8,4,0.5,23,19,0.826,88,47,0.534,24,8,6,15
1610612742,1610612745,1,12,39,10,29,26,11,0.423,26,24,0.923,79,41,0.519,21,6,1,16
1610612739,1610612751,0,16,48,17,31,24,12,0.5,25,19,0.76,96,43,0.448,31,8,4,22
1610612759,1610612758,1,15,42,12,30,20,10,0.5,12,9,0.75,91,49,0.538,28,8,2,21
1610612753,1610612761,1,9,36,8,28,34,15,0.441,19,14,0.737,81,44,0.543,26,8,5,18
1610612750,1610612743,1,9,42,18,24,35,12,0.343,15,15,1.0,99,45,0.455,25,6,5,19
1610612737,1610612743,0,13,39,11,28,29,14,0.483,19,17,0.895,92,43,0.467,30,7,2,19
1610612743,1610612745,1,6,49,19,30,22,8,0.364,35,23,0.657,97,43,0.443,27,9,4,27
1610612754,1610612740,1,12,44,13,31,19,7,0.368,31,22,0.71,88,44,0.5,18,7,4,20
1610612757,1610612743,1,14,41,10,31,33,15,0.455,12,10,0.833,86,46,0.535,30,11,5,20
1610612743,1610612748,1,19,37,8,29,25,12,0.48,26,19,0.731,78,43,0.551,26,10,5,19
1610612753,1610612744,1,10,43,9,34,23,11,0.478,55,36,0.655,68,35,0.515,27,9,4,16
1610612743,1610612759,0,15,33,10,23,16,8,0.5,26,17,0.654,81,46,0.568,25,9,4,17
1610612746,1610612745,1,7,33,5,28,16,6,0.375,24,17,0.708,82,47,0.573,30,12,3,17
1610612743,1610612762,1,18,45,12,33,19,6,0.316,26,19,0.731,86,46,0.535,29,17,3,20
1610612737,1610612765,1,7,50,6,44,28,8,0.286,29,24,0.828,85,42,0.494,27,11,4,17
1610612765,1610612739,1,14,41,7,34,18,8,0.444,20,18,0.9,75,45,0.6,28,12,10,19
1610612749,1610612757,1,16,49,16,33,25,12,0.48,11,10,0.909,94,47,0.5,31,9,6,21
1610612737,1610612766,1,14,42,12,30,20,9,0.45,23,21,0.913,82,43,0.524,25,10,5,20
1610612758,1610612750,1,11,46,13,33,23,7,0.304,28,23,0.821,85,43,0.506,22,8,5,21
1610612743,1610612765,1,20,47,11,36,17,9,0.529,22,15,0.682,79,46,0.582,28,5,6,26
1610612759,1610612750,1,14,56,17,39,19,7,0.368,25,19,0.76,95,45,0.474,29,10,3,21
1610612749,1610612757,1,13,35,6,29,21,11,0.524,13,9,0.692,83,48,0.578,35,10,6,19
1610612747,1610612763,1,18,51,6,45,20,6,0.3,34,28,0.824,83,41,0.494,24,4,5,12
1610612761,1610612745,1,16,36,6,30,12,6,0.5,24,20,0.833,76,45,0.592,31,8,5,32
1610612758,1610612743,0,18,49,14,35,27,12,0.444,21,14,0.667,98,45,0.459,28,8,7,27
1610612744,1610612760,0,15,36,7,29,21,9,0.429,23,19,0.826,80,44,0.55,28,9,4,22
1610612742,1610612762,1,11,44,13,31,19,11,0.579,22,15,0.682,82,45,0.549,26,6,6,16
1610612748,1610612737,1,22,56,14,42,28,8,0.286,23,18,0.783,102,45,0.441,25,6,6,35
1610612760,1610612750,1,14,53,17,36,25,7,0.28,32,28,0.875,91,40,0.44,17,6,8,28
1610612760,1610612758,1,14,58,16,42,12,5,0.417,32,24,0.75,90,43,0.478,19,11,9,13
1610612738,1610612748,1,14,40,5,35,14,9,0.643,25,20,0.8,71,43,0.606,23,3,6,21
1610612765,1610612743,0,11,30,7,23,18,14,0.778,30,21,0.7,79,40,0.506,26,13,5,17
1610612758,1610612750,1,11,42,11,31,28,8,0.286,21,19,0.905,96,44,0.458,21,11,4,17
1610612752,1610612754,1,12,44,10,34,25,11,0.44,28,22,0.786,81,41,0.506,22,12,7,24
1610612749,1610612739,1,17,49,16,33,23,7,0.304,21,16,0.762,86,46,0.535,38,10,6,20
1610612744,1610612758,1,7,45,9,36,24,12,0.5,15,11,0.733,91,46,0.505,20,9,6,21
1610612760,1610612756,1,15,44,15,29,26,8,0.308,32,27,0.844,91,40,0.44,18,11,10,24
1610612738,1610612752,1,14,42,12,30,18,7,0.389,22,18,0.818,103,45,0.437,29,12,8,24
1610612747,1610612758,1,13,48,8,40,17,6,0.353,26,21,0.808,82,44,0.537,25,2,7,13
1610612758,1610612764,1,10,47,18,29,17,4,0.235,27,25,0.926,96,43,0.448,18,11,6,20
1610612758,1610612741,0,14,46,17,29,17,9,0.529,28,22,0.786,89,42,0.472,21,7,4,21
1610612751,1610612743,0,17,29,9,20,35,20,0.571,12,9,0.75,83,43,0.518,31,6,7,21
1610612739,1610612766,1,9,41,9,32,21,10,0.476,26,15,0.577,90,45,0.5,25,9,8,19
1610612759,1610612746,1,17,43,7,36,19,10,0.526,15,15,1.0,80,45,0.563,27,3,1,23
1610612748,1610612738,1,20,38,6,32,10,6,0.6,35,25,0.714,75,42,0.56,22,16,8,22
1610612743,1610612742,1,15,47,10,37,27,10,0.37,34,27,0.794,79,39,0.494,18,15,3,18
1610612759,1610612739,1,14,45,5,40,20,8,0.4,29,22,0.759,77,42,0.545,23,6,4,20
1610612758,1610612766,1,8,37,9,28,9,3,0.333,20,15,0.75,87,48,0.552,23,13,6,19
1610612747,1610612760,1,13,67,25,42,16,5,0.313,40,27,0.675,106,41,0.387,26,12,10,19
1610612756,1610612750,1,17,40,5,35,20,7,0.35,16,13,0.813,82,47,0.573,27,4,7,19
1610612759,1610612762,1,16,45,7,38,22,6,0.273,43,38,0.884,69,35,0.507,19,5,8,24
1610612760,1610612746,1,17,49,14,35,22,9,0.409,22,21,0.955,78,42,0.538,20,6,9,18
1610612761,1610612763,1,22,39,9,30,15,7,0.467,38,29,0.763,81,39,0.481,19,9,6,35
1610612759,1610612760,1,19,49,15,34,19,9,0.474,25,15,0.6,87,45,0.517,16,12,8,18
1610612752,1610612749,0,17,35,9,26,17,7,0.412,21,15,0.714,83,46,0.554,29,11,5,22
1610612753,1610612749,1,22,46,14,32,27,14,0.519,27,16,0.593,81,42,0.519,26,12,4,24
1610612759,1610612743,1,8,45,10,35,27,13,0.481,23,19,0.826,86,41,0.477,29,7,4,18
1610612765,1610612758,1,12,48,16,32,12,6,0.5,25,22,0.88,93,43,0.462,21,7,4,15
1610612762,1610612764,1,16,45,14,31,15,5,0.333,19,15,0.789,89,47,0.528,24,6,6,22
1610612748,1610612749,1,16,48,14,34,14,7,0.5,25,21,0.84,83,43,0.518,19,9,4,22
1610612758,1610612744,1,21,55,20,35,22,10,0.455,21,18,0.857,98,43,0.439,21,10,4,13
1610612752,1610612743,0,24,50,11,39,33,11,0.333,21,15,0.714,97,44,0.454,24,8,7,34
1610612741,1610612739,1,20,54,13,41,9,6,0.667,17,16,0.941,83,46,0.554,27,9,16,23
1610612745,1610612764,1,11,42,15,27,16,5,0.313,26,25,0.962,87,42,0.483,24,6,7,21
1610612752,1610612758,1,12,43,17,26,28,10,0.357,27,24,0.889,89,40,0.449,26,7,6,35
1610612741,1610612746,1,12,45,15,30,17,7,0.412,34,29,0.853,78,39,0.5,29,4,2,19
1610612758,1610612747,1,8,48,14,34,15,6,0.4,18,13,0.722,92,47,0.511,21,6,7,10
1610612752,1610612737,1,18,37,7,30,19,12,0.632,20,15,0.75,79,43,0.544,21,13,1,21
1610612753,1610612755,1,11,46,13,33,18,11,0.611,6,6,1.0,90,48,0.533,28,5,5,14
1610612749,1610612765,1,11,40,8,32,15,5,0.333,22,18,0.818,87,45,0.517,36,6,8,19
1610612743,1610612750,1,13,34,10,24,22,9,0.409,31,22,0.71,82,41,0.5,28,7,7,25
1610612764,1610612766,1,13,48,9,39,25,11,0.44,26,22,0.846,83,40,0.482,28,6,10,23
1610612747,1610612746,1,12,44,12,32,16,6,0.375,30,21,0.7,83,43,0.518,25,5,8,16
1610612748,1610612761,1,8,30,11,19,14,5,0.357,24,20,0.833,77,44,0.571,26,11,5,16
1610612745,1610612758,1,19,49,13,36,20,4,0.2,27,23,0.852,89,43,0.483,27,6,9,21
1610612756,1610612754,1,13,37,14,23,17,5,0.294,37,26,0.703,84,41,0.488,22,6,2,20
1610612759,1610612761,1,16,37,5,32,19,8,0.421,25,23,0.92,76,41,0.539,23,4,2,11
1610612743,1610612754,1,12,39,14,25,17,5,0.294,33,22,0.667,87,43,0.494,14,8,4,22
1610612749,1610612739,1,14,51,16,35,24,8,0.333,31,25,0.806,98,40,0.408,26,7,8,25
1610612741,1610612749,1,14,53,11,42,30,14,0.467,4,3,0.75,90,48,0.533,31,6,4,20
1610612752,1610612765,1,15,30,4,26,18,9,0.5,25,20,0.8,70,42,0.6,25,12,6,20
1610612748,1610612755,1,11,52,12,40,16,7,0.438,21,18,0.857,81,44,0.543,24,5,10,13
1610612762,1610612739,1,14,37,9,28,10,3,0.3,29,20,0.69,76,45,0.592,24,2,7,30
1610612763,1610612758,1,15,49,15,34,8,2,0.25,16,11,0.688,91,50,0.549,20,14,2,17
1610612763,1610612745,1,16,42,7,35,5,0,0.0,33,23,0.697,80,45,0.563,23,10,7,19
1610612737,1610612752,0,19,33,5,28,23,15,0.652,23,15,0.652,76,41,0.539,23,13,7,19
1610612762,1610612757,1,15,49,12,37,17,10,0.588,32,26,0.813,80,38,0.475,23,9,4,18
1610612749,1610612764,0,10,48,15,33,19,5,0.263,27,23,0.852,93,42,0.452,22,8,5,21
1610612759,1610612747,1,12,37,6,31,18,7,0.389,11,5,0.455,84,50,0.595,29,8,5,17
1610612747,1610612742,1,8,52,15,37,18,7,0.389,27,21,0.778,93,42,0.452,27,4,1,16
1610612746,1610612744,1,10,41,13,28,22,10,0.455,30,14,0.467,81,44,0.543,22,6,9,18
1610612756,1610612745,1,15,44,8,36,18,8,0.444,33,28,0.848,77,38,0.494,22,5,3,26
1610612742,1610612744,1,10,42,14,28,24,9,0.375,20,15,0.75,88,44,0.5,30,12,5,18
1610612744,1610612743,1,13,41,14,27,21,8,0.381,16,12,0.75,88,46,0.523,25,9,8,19
1610612745,1610612747,1,15,35,9,26,17,10,0.588,22,18,0.818,88,42,0.477,24,9,3,24
1610612754,1610612752,1,9,45,16,29,23,6,0.261,31,24,0.774,86,41,0.477,18,8,4,24
1610612749,1610612764,1,19,48,15,33,10,4,0.4,29,22,0.759,83,43,0.518,25,7,2,17
1610612744,1610612747,0,5,29,8,21,21,11,0.524,15,13,0.867,90,44,0.489,31,9,5,23
1610612759,1610612754,1,10,40,10,30,19,9,0.474,33,27,0.818,76,38,0.5,22,8,5,17
1610612758,1610612759,0,16,34,7,27,21,8,0.381,13,10,0.769,86,47,0.547,24,8,6,16
1610612749,1610612766,1,9,47,13,34,13,4,0.308,21,12,0.571,90,48,0.533,31,5,6,20
1610612742,1610612743,1,14,45,5,40,25,10,0.4,15,12,0.8,84,45,0.536,33,11,4,19
1610612758,1610612765,0,13,37,13,24,19,5,0.263,24,17,0.708,87,45,0.517,25,8,4,21
1610612759,1610612764,1,10,46,12,34,22,8,0.364,19,10,0.526,87,47,0.54,30,6,2,13
1610612745,1610612751,1,9,35,10,25,16,9,0.563,14,11,0.786,82,46,0.561,28,2,6,14
1610612741,1610612739,1,13,41,13,28,20,10,0.5,12,8,0.667,89,47,0.528,31,9,2,16
1610612739,1610612749,0,17,48,11,37,17,8,0.471,32,18,0.563,88,43,0.489,33,6,5,26
1610612743,1610612746,1,16,41,10,31,21,12,0.571,25,22,0.88,73,39,0.534,28,4,5,16
1610612757,1610612766,1,17,43,6,37,14,7,0.5,20,17,0.85,80,44,0.55,26,18,11,18
1610612746,1610612760,1,14,33,6,27,25,13,0.52,15,9,0.6,80,45,0.563,28,10,6,17
1610612766,1610612744,1,14,37,8,29,13,7,0.538,38,29,0.763,76,38,0.5,21,3,2,25
1610612755,1610612758,1,11,46,4,42,13,5,0.385,19,13,0.684,83,47,0.566,30,9,7,15
1610612754,1610612750,1,11,58,14,44,24,11,0.458,25,22,0.88,88,39,0.443,24,5,7,20
1610612752,1610612749,1,17,42,10,32,16,6,0.375,27,23,0.852,80,41,0.513,22,8,2,21
1610612751,1610612758,1,20,48,16,32,28,10,0.357,20,15,0.75,92,43,0.467,30,12,7,20
1610612744,1610612758,1,14,39,8,31,21,7,0.333,21,18,0.857,88,43,0.489,30,5,5,25
1610612754,1610612756,0,16,39,11,28,11,7,0.636,22,20,0.909,81,42,0.519,20,4,7,30
1610612760,1610612757,1,15,43,10,33,18,11,0.611,28,18,0.643,74,41,0.554,24,8,8,16
1610612762,1610612750,1,11,55,17,38,13,5,0.385,27,20,0.741,103,43,0.417,22,13,6,23
1610612754,1610612755,1,8,37,9,28,17,7,0.412,22,18,0.818,76,43,0.566,23,4,6,8
1610612762,1610612756,0,12,42,10,32,13,5,0.385,17,12,0.706,90,47,0.522,22,8,3,23
1610612753,1610612759,0,8,38,8,30,27,11,0.407,16,10,0.625,86,45,0.523,20,3,7,20
1610612763,1610612747,0,8,47,14,33,19,2,0.105,5,5,1.0,116,52,0.448,26,15,2,27
1610612741,1610612762,1,15,42,14,28,18,7,0.389,24,18,0.75,77,43,0.558,31,8,6,18
1610612744,1610612742,1,16,44,3,41,25,10,0.4,25,21,0.84,74,40,0.541,23,17,2,20
1610612752,1610612738,0,22,50,15,35,18,8,0.444,26,21,0.808,94,41,0.436,23,8,5,23
1610612750,1610612745,1,19,44,13,31,15,5,0.333,23,20,0.87,77,43,0.558,24,7,8,12
1610612747,1610612756,1,20,52,9,43,11,5,0.455,24,18,0.75,83,44,0.53,26,12,4,11
1610612748,1610612739,1,17,44,13,31,21,14,0.667,20,17,0.85,79,40,0.506,28,6,4,25
1610612760,1610612762,1,15,49,14,35,14,5,0.357,34,22,0.647,77,42,0.545,24,8,13,21
1610612746,1610612766,1,9,48,11,37,20,8,0.4,24,21,0.875,78,41,0.526,29,4,4,28
1610612764,1610612761,1,16,41,14,27,9,3,0.333,41,30,0.732,80,39,0.488,14,9,8,29
1610612760,1610612757,1,20,59,18,41,22,6,0.273,22,19,0.864,95,43,0.453,17,7,8,27
1610612761,1610612762,1,16,42,9,33,28,10,0.357,19,15,0.789,96,43,0.448,23,6,10,30
1610612752,1610612766,1,13,53,13,40,19,7,0.368,33,26,0.788,78,39,0.5,26,6,8,21
1610612737,1610612766,1,9,55,20,35,19,6,0.316,28,21,0.75,90,42,0.467,29,8,4,16
1610612741,1610612750,1,18,47,10,37,20,11,0.55,21,14,0.667,81,43,0.531,24,4,9,23
1610612744,1610612748,1,20,52,18,34,27,9,0.333,30,26,0.867,95,38,0.4,23,14,9,26
1610612757,1610612743,1,25,50,7,43,20,8,0.4,23,21,0.913,79,41,0.519,20,3,9,25
1610612759,1610612756,1,14,45,12,33,22,8,0.364,23,20,0.87,88,41,0.466,23,6,2,19
1610612758,1610612760,0,12,34,6,28,16,4,0.25,27,20,0.741,82,43,0.524,19,10,8,20
1610612745,1610612742,0,12,41,13,28,28,12,0.429,15,12,0.8,86,43,0.5,23,7,1,24
1610612738,1610612752,0,11,26,6,20,21,11,0.524,34,27,0.794,66,36,0.545,21,7,2,17
1610612750,1610612760,0,13,39,10,29,11,4,0.364,34,22,0.647,84,42,0.5,19,7,4,23
1610612744,1610612757,0,15,38,10,28,16,8,0.5,11,8,0.727,90,47,0.522,27,6,4,22
1610612742,1610612758,1,17,56,17,39,14,7,0.5,28,21,0.75,92,41,0.446,24,7,11,17
1610612751,1610612764,1,15,35,11,24,18,7,0.389,19,13,0.684,80,45,0.563,32,6,6,13
1610612765,1610612766,1,16,46,15,31,10,4,0.4,22,16,0.727,87,45,0.517,19,8,4,21
1610612763,1610612758,0,14,37,11,26,16,4,0.25,25,20,0.8,90,43,0.478,24,6,2,25
1610612763,1610612761,0,18,45,15,30,16,5,0.313,51,31,0.608,82,37,0.451,19,12,9,29
1610612757,1610612764,1,7,41,9,32,17,4,0.235,27,26,0.963,78,40,0.513,19,4,5,20
1610612743,1610612740,1,12,35,11,24,23,6,0.261,32,22,0.688,73,41,0.562,33,9,6,25
1610612758,1610612742,1,14,34,10,24,27,11,0.407,13,13,1.0,85,43,0.506,25,8,6,16
1610612763,1610612744,1,13,47,9,38,19,7,0.368,21,19,0.905,80,42,0.525,33,11,5,19
1610612757,1610612750,0,11,39,12,27,26,10,0.385,28,20,0.714,83,40,0.482,15,9,5,29
1610612741,1610612749,1,20,49,14,35,13,6,0.462,24,18,0.75,79,43,0.544,32,4,7,13
1610612760,1610612744,1,19,44,8,36,24,10,0.417,27,22,0.815,74,39,0.527,24,11,5,18
1610612741,1610612751,1,10,43,12,31,19,7,0.368,23,17,0.739,75,43,0.573,33,3,4,18
1610612751,1610612756,1,13,35,8,27,32,15,0.469,19,15,0.789,80,40,0.5,18,9,3,21
1610612743,1610612758,1,27,50,7,43,9,3,0.333,22,15,0.682,76,46,0.605,31,14,11,22
1610612752,1610612766,0,17,40,11,29,29,11,0.379,20,15,0.75,85,42,0.494,19,8,5,20
1610612737,1610612746,1,15,42,14,28,24,11,0.458,14,12,0.857,86,43,0.5,24,7,4,17
1610612763,1610612739,1,13,42,17,25,13,5,0.385,36,28,0.778,81,38,0.469,18,14,8,19
1610612755,1610612754,1,14,48,19,29,18,6,0.333,33,23,0.697,89,40,0.449,24,6,11,25
1610612749,1610612754,0,13,48,15,33,20,6,0.3,33,29,0.879,88,37,0.42,15,5,7,26
1610612760,1610612756,1,15,46,11,35,16,6,0.375,34,31,0.912,80,36,0.45,17,8,6,26
1610612737,1610612761,1,10,42,12,30,21,6,0.286,36,25,0.694,80,39,0.488,28,8,6,13
1610612737,1610612753,1,15,43,6,37,35,14,0.4,16,15,0.938,79,40,0.506,25,9,3,14
1610612765,1610612766,1,10,43,13,30,13,5,0.385,21,18,0.857,82,43,0.524,28,6,2,25
1610612760,1610612749,1,18,44,13,31,20,8,0.4,25,23,0.92,81,39,0.481,20,10,9,16
1610612746,1610612758,1,17,44,10,34,27,11,0.407,19,10,0.526,89,44,0.494,34,16,8,20
1610612754,1610612764,1,13,31,5,26,11,4,0.364,19,17,0.895,76,44,0.579,27,6,8,22
1610612756,1610612758,1,13,47,13,34,22,5,0.227,28,24,0.857,90,40,0.444,23,5,9,23
1610612760,1610612757,1,14,43,9,34,17,6,0.353,16,13,0.813,79,45,0.57,16,7,8,19
1610612745,1610612744,1,15,48,14,34,17,6,0.353,27,23,0.852,85,40,0.471,23,8,6,15
1610612747,1610612742,1,14,46,9,37,18,9,0.5,13,10,0.769,77,45,0.584,25,4,5,12
1610612756,1610612765,1,13,40,14,26,20,10,0.5,22,17,0.773,83,41,0.494,32,6,6,16
1610612762,1610612739,1,14,46,13,33,9,5,0.556,29,24,0.828,80,40,0.5,24,6,7,25
1610612765,1610612766,1,14,55,18,37,10,1,0.1,32,24,0.75,84,42,0.5,17,3,8,25
1610612750,1610612746,1,10,39,9,30,22,10,0.455,27,19,0.704,78,40,0.513,27,4,1,18
1610612757,1610612764,0,11,31,12,19,23,7,0.304,27,22,0.815,85,40,0.471,26,9,1,15
1610612743,1610612756,1,26,48,10,38,14,4,0.286,34,25,0.735,78,40,0.513,19,13,13,22
1610612754,1610612743,0,20,31,6,25,22,8,0.364,22,17,0.773,79,42,0.532,22,6,5,28
1610612765,1610612751,1,20,47,15,32,10,4,0.4,25,19,0.76,79,43,0.544,25,9,6,25
1610612744,1610612743,1,17,41,6,35,25,13,0.52,22,14,0.636,79,41,0.519,22,8,14,23
