Team,Opponent,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveReboundsThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentageFieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
GSW,LAL,W,10,48,6,42,36,19,0.528,35,24,0.686,86,53,0.616,47,7,5,20
GSW,LAC,W,11,48,9,39,34,17,0.5,16,13,0.813,92,57,0.62,35,9,7,17
BKN,NOP,W,16,52,9,43,30,15,0.5,35,32,0.914,83,48,0.578,24,5,6,20
HOU,MIN,W,13,32,13,19,58,22,0.379,42,32,0.762,94,44,0.468,32,15,6,21
ATL,NYK,W,14,64,17,47,31,10,0.323,40,28,0.7,119,52,0.437,36,4,2,24
GSW,IND,W,11,54,16,38,37,14,0.378,26,20,0.769,104,54,0.519,45,12,13,22
BKN,PHI,W,18,36,1,35,31,16,0.516,33,29,0.879,75,48,0.64,36,9,5,18
CLE,WAS,W,20,46,12,34,38,19,0.5,28,23,0.821,92,49,0.533,31,7,2,26
DEN,IND,W,15,47,12,35,32,15,0.469,23,21,0.913,90,52,0.578,37,10,5,16
HOU,LAC,W,13,45,9,36,40,14,0.35,43,36,0.837,81,45,0.556,29,12,5,17
GSW,WAS,W,16,44,10,34,36,16,0.444,26,23,0.885,88,50,0.568,34,7,10,20
HOU,LAL,W,21,50,13,37,43,18,0.419,32,21,0.656,91,50,0.549,37,13,4,21
NYK,ATL,L,14,63,15,48,51,18,0.353,23,19,0.826,128,51,0.398,32,9,11,39
GSW,PHX,W,17,38,6,32,21,14,0.667,34,26,0.765,78,49,0.628,37,9,5,19
HOU,OKC,W,20,36,2,34,39,20,0.513,21,17,0.81,79,50,0.633,32,8,4,23
PHX,LAL,W,15,59,12,47,24,10,0.417,34,29,0.853,88,49,0.557,32,7,10,20
MIL,PHX,W,16,44,9,35,17,7,0.412,35,26,0.743,82,52,0.634,29,9,11,25
HOU,BKN,W,14,52,13,39,44,21,0.477,32,24,0.75,92,46,0.5,30,9,3,21
CLE,POR,W,11,41,9,32,36,21,0.583,27,20,0.741,90,48,0.533,30,6,3,15
DET,PHI,W,8,44,10,34,23,10,0.435,21,18,0.857,95,54,0.568,26,11,10,9
