Team,Opponent,Result,Turnovers,TotalRebounds,OffensiveRebounds,DefensiveReboundsThreePointersAttempted,ThreePointersMade,ThreePointerPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowPercentageFieldGoalsAttempted,FieldGoalsMade,FieldGoalPercentage,Assists,Steals,Blocks,PersonalFouls
LAC,HOU,W,7,33,5,28,16,6,0.375,24,17,0.708,82,47,0.573,30,12,3,17
DEN,UTA,W,18,45,12,33,19,6,0.316,26,19,0.731,86,46,0.535,29,17,3,20
ATL,DET,W,7,50,6,44,28,8,0.286,29,24,0.828,85,42,0.494,27,11,4,17
DET,CLE,W,14,41,7,34,18,8,0.444,20,18,0.9,75,45,0.6,28,12,10,19
MIL,POR,W,16,49,16,33,25,12,0.48,11,10,0.909,94,47,0.5,31,9,6,21
ATL,CHA,W,14,42,12,30,20,9,0.45,23,21,0.913,82,43,0.524,25,10,5,20
SAC,MIN,W,11,46,13,33,23,7,0.304,28,23,0.821,85,43,0.506,22,8,5,21
DEN,DET,W,20,47,11,36,17,9,0.529,22,15,0.682,79,46,0.582,28,5,6,26
SAS,MIN,W,14,56,17,39,19,7,0.368,25,19,0.76,95,45,0.474,29,10,3,21
MIL,POR,W,13,35,6,29,21,11,0.524,13,9,0.692,83,48,0.578,35,10,6,19
LAL,MEM,W,18,51,6,45,20,6,0.3,34,28,0.824,83,41,0.494,24,4,5,12
TOR,HOU,W,16,36,6,30,12,6,0.5,24,20,0.833,76,45,0.592,31,8,5,32
SAC,DEN,L,18,49,14,35,27,12,0.444,21,14,0.667,98,45,0.459,28,8,7,27
GSW,OKC,L,15,36,7,29,21,9,0.429,23,19,0.826,80,44,0.55,28,9,4,22
DAL,UTA,W,11,44,13,31,19,11,0.579,22,15,0.682,82,45,0.549,26,6,6,16
MIA,ATL,W,22,56,14,42,28,8,0.286,23,18,0.783,102,45,0.441,25,6,6,35
OKC,MIN,W,14,53,17,36,25,7,0.28,32,28,0.875,91,40,0.44,17,6,8,28
OKC,SAC,W,14,58,16,42,12,5,0.417,32,24,0.75,90,43,0.478,19,11,9,13
BOS,MIA,W,14,40,5,35,14,9,0.643,25,20,0.8,71,43,0.606,23,3,6,21
DET,DEN,L,11,30,7,23,18,14,0.778,30,21,0.7,79,40,0.506,26,13,5,17
SAC,MIN,W,11,42,11,31,28,8,0.286,21,19,0.905,96,44,0.458,21,11,4,17
NYK,IND,W,12,44,10,34,25,11,0.44,28,22,0.786,81,41,0.506,22,12,7,24
MIL,CLE,W,17,49,16,33,23,7,0.304,21,16,0.762,86,46,0.535,38,10,6,20
GSW,SAC,W,7,45,9,36,24,12,0.5,15,11,0.733,91,46,0.505,20,9,6,21
OKC,PHX,W,15,44,15,29,26,8,0.308,32,27,0.844,91,40,0.44,18,11,10,24
BOS,NYK,W,14,42,12,30,18,7,0.389,22,18,0.818,103,45,0.437,29,12,8,24
LAL,SAC,W,13,48,8,40,17,6,0.353,26,21,0.808,82,44,0.537,25,2,7,13
SAC,WAS,W,10,47,18,29,17,4,0.235,27,25,0.926,96,43,0.448,18,11,6,20
SAC,CHI,L,14,46,17,29,17,9,0.529,28,22,0.786,89,42,0.472,21,7,4,21
NJN,DEN,L,17,29,9,20,35,20,0.571,12,9,0.75,83,43,0.518,31,6,7,21
CLE,CHA,W,9,41,9,32,21,10,0.476,26,15,0.577,90,45,0.5,25,9,8,19
SAS,LAC,W,17,43,7,36,19,10,0.526,15,15,1.0,80,45,0.563,27,3,1,23
MIA,BOS,W,20,38,6,32,10,6,0.6,35,25,0.714,75,42,0.56,22,16,8,22
DEN,DAL,W,15,47,10,37,27,10,0.37,34,27,0.794,79,39,0.494,18,15,3,18
SAS,CLE,W,14,45,5,40,20,8,0.4,29,22,0.759,77,42,0.545,23,6,4,20
SAC,CHA,W,8,37,9,28,9,3,0.333,20,15,0.75,87,48,0.552,23,13,6,19
LAL,OKC,W,13,67,25,42,16,5,0.313,40,27,0.675,106,41,0.387,26,12,10,19
PHX,MIN,W,17,40,5,35,20,7,0.35,16,13,0.813,82,47,0.573,27,4,7,19
SAS,UTA,W,16,45,7,38,22,6,0.273,43,38,0.884,69,35,0.507,19,5,8,24
OKC,LAC,W,17,49,14,35,22,9,0.409,22,21,0.955,78,42,0.538,20,6,9,18
TOR,MEM,W,22,39,9,30,15,7,0.467,38,29,0.763,81,39,0.481,19,9,6,35
SAS,OKC,W,19,49,15,34,19,9,0.474,25,15,0.6,87,45,0.517,16,12,8,18
NYK,MIL,L,17,35,9,26,17,7,0.412,21,15,0.714,83,46,0.554,29,11,5,22
ORL,MIL,W,22,46,14,32,27,14,0.519,27,16,0.593,81,42,0.519,26,12,4,24
SAS,DEN,W,8,45,10,35,27,13,0.481,23,19,0.826,86,41,0.477,29,7,4,18
DET,SAC,W,12,48,16,32,12,6,0.5,25,22,0.88,93,43,0.462,21,7,4,15
UTA,WAS,W,16,45,14,31,15,5,0.333,19,15,0.789,89,47,0.528,24,6,6,22
MIA,MIL,W,16,48,14,34,14,7,0.5,25,21,0.84,83,43,0.518,19,9,4,22
SAC,GSW,W,21,55,20,35,22,10,0.455,21,18,0.857,98,43,0.439,21,10,4,13
NYK,DEN,L,24,50,11,39,33,11,0.333,21,15,0.714,97,44,0.454,24,8,7,34
CHI,CLE,W,20,54,13,41,9,6,0.667,17,16,0.941,83,46,0.554,27,9,16,23
HOU,WAS,W,11,42,15,27,16,5,0.313,26,25,0.962,87,42,0.483,24,6,7,21
NYK,SAC,W,12,43,17,26,28,10,0.357,27,24,0.889,89,40,0.449,26,7,6,35
CHI,LAC,W,12,45,15,30,17,7,0.412,34,29,0.853,78,39,0.5,29,4,2,19
SAC,LAL,W,8,48,14,34,15,6,0.4,18,13,0.722,92,47,0.511,21,6,7,10
NYK,ATL,W,18,37,7,30,19,12,0.632,20,15,0.75,79,43,0.544,21,13,1,21
ORL,PHI,W,11,46,13,33,18,11,0.611,6,6,1.0,90,48,0.533,28,5,5,14
MIL,DET,W,11,40,8,32,15,5,0.333,22,18,0.818,87,45,0.517,36,6,8,19
DEN,MIN,W,13,34,10,24,22,9,0.409,31,22,0.71,82,41,0.5,28,7,7,25
WAS,CHA,W,13,48,9,39,25,11,0.44,26,22,0.846,83,40,0.482,28,6,10,23
LAL,LAC,W,12,44,12,32,16,6,0.375,30,21,0.7,83,43,0.518,25,5,8,16
MIA,TOR,W,8,30,11,19,14,5,0.357,24,20,0.833,77,44,0.571,26,11,5,16
HOU,SAC,W,19,49,13,36,20,4,0.2,27,23,0.852,89,43,0.483,27,6,9,21
PHX,IND,W,13,37,14,23,17,5,0.294,37,26,0.703,84,41,0.488,22,6,2,20
SAS,TOR,W,16,37,5,32,19,8,0.421,25,23,0.92,76,41,0.539,23,4,2,11
DEN,IND,W,12,39,14,25,17,5,0.294,33,22,0.667,87,43,0.494,14,8,4,22
MIL,CLE,W,14,51,16,35,24,8,0.333,31,25,0.806,98,40,0.408,26,7,8,25
CHI,MIL,W,14,53,11,42,30,14,0.467,4,3,0.75,90,48,0.533,31,6,4,20
NYK,DET,W,15,30,4,26,18,9,0.5,25,20,0.8,70,42,0.6,25,12,6,20
MIA,PHI,W,11,52,12,40,16,7,0.438,21,18,0.857,81,44,0.543,24,5,10,13
UTA,CLE,W,14,37,9,28,10,3,0.3,29,20,0.69,76,45,0.592,24,2,7,30
MEM,SAC,W,15,49,15,34,8,2,0.25,16,11,0.688,91,50,0.549,20,14,2,17
MEM,HOU,W,16,42,7,35,5,0,0.0,33,23,0.697,80,45,0.563,23,10,7,19
ATL,NYK,L,19,33,5,28,23,15,0.652,23,15,0.652,76,41,0.539,23,13,7,19
UTA,POR,W,15,49,12,37,17,10,0.588,32,26,0.813,80,38,0.475,23,9,4,18
MIL,WAS,L,10,48,15,33,19,5,0.263,27,23,0.852,93,42,0.452,22,8,5,21
SAS,LAL,W,12,37,6,31,18,7,0.389,11,5,0.455,84,50,0.595,29,8,5,17
LAL,DAL,W,8,52,15,37,18,7,0.389,27,21,0.778,93,42,0.452,27,4,1,16
LAC,GSW,W,10,41,13,28,22,10,0.455,30,14,0.467,81,44,0.543,22,6,9,18
PHX,HOU,W,15,44,8,36,18,8,0.444,33,28,0.848,77,38,0.494,22,5,3,26
DAL,GSW,W,10,42,14,28,24,9,0.375,20,15,0.75,88,44,0.5,30,12,5,18
GSW,DEN,W,13,41,14,27,21,8,0.381,16,12,0.75,88,46,0.523,25,9,8,19
HOU,LAL,W,15,35,9,26,17,10,0.588,22,18,0.818,88,42,0.477,24,9,3,24
IND,NYK,W,9,45,16,29,23,6,0.261,31,24,0.774,86,41,0.477,18,8,4,24
MIL,WAS,W,19,48,15,33,10,4,0.4,29,22,0.759,83,43,0.518,25,7,2,17
GSW,LAL,L,5,29,8,21,21,11,0.524,15,13,0.867,90,44,0.489,31,9,5,23
SAS,IND,W,10,40,10,30,19,9,0.474,33,27,0.818,76,38,0.5,22,8,5,17
SAC,SAS,L,16,34,7,27,21,8,0.381,13,10,0.769,86,47,0.547,24,8,6,16
MIL,CHA,W,9,47,13,34,13,4,0.308,21,12,0.571,90,48,0.533,31,5,6,20
DAL,DEN,W,14,45,5,40,25,10,0.4,15,12,0.8,84,45,0.536,33,11,4,19
SAC,DET,L,13,37,13,24,19,5,0.263,24,17,0.708,87,45,0.517,25,8,4,21
SAS,WAS,W,10,46,12,34,22,8,0.364,19,10,0.526,87,47,0.54,30,6,2,13
HOU,NJN,W,9,35,10,25,16,9,0.563,14,11,0.786,82,46,0.561,28,2,6,14
CHI,CLE,W,13,41,13,28,20,10,0.5,12,8,0.667,89,47,0.528,31,9,2,16
CLE,MIL,L,17,48,11,37,17,8,0.471,32,18,0.563,88,43,0.489,33,6,5,26
DEN,LAC,W,16,41,10,31,21,12,0.571,25,22,0.88,73,39,0.534,28,4,5,16
POR,CHA,W,17,43,6,37,14,7,0.5,20,17,0.85,80,44,0.55,26,18,11,18
LAC,OKC,W,14,33,6,27,25,13,0.52,15,9,0.6,80,45,0.563,28,10,6,17
CHA,GSW,W,14,37,8,29,13,7,0.538,38,29,0.763,76,38,0.5,21,3,2,25
PHI,SAC,W,11,46,4,42,13,5,0.385,19,13,0.684,83,47,0.566,30,9,7,15
IND,MIN,W,11,58,14,44,24,11,0.458,25,22,0.88,88,39,0.443,24,5,7,20
NYK,MIL,W,17,42,10,32,16,6,0.375,27,23,0.852,80,41,0.513,22,8,2,21
NJN,SAC,W,20,48,16,32,28,10,0.357,20,15,0.75,92,43,0.467,30,12,7,20
GSW,SAC,W,14,39,8,31,21,7,0.333,21,18,0.857,88,43,0.489,30,5,5,25
IND,PHX,L,16,39,11,28,11,7,0.636,22,20,0.909,81,42,0.519,20,4,7,30
OKC,POR,W,15,43,10,33,18,11,0.611,28,18,0.643,74,41,0.554,24,8,8,16
UTA,MIN,W,11,55,17,38,13,5,0.385,27,20,0.741,103,43,0.417,22,13,6,23
IND,PHI,W,8,37,9,28,17,7,0.412,22,18,0.818,76,43,0.566,23,4,6,8
UTA,PHX,L,12,42,10,32,13,5,0.385,17,12,0.706,90,47,0.522,22,8,3,23
ORL,SAS,L,8,38,8,30,27,11,0.407,16,10,0.625,86,45,0.523,20,3,7,20
MEM,LAL,L,8,47,14,33,19,2,0.105,5,5,1.0,116,52,0.448,26,15,2,27
CHI,UTA,W,15,42,14,28,18,7,0.389,24,18,0.75,77,43,0.558,31,8,6,18
GSW,DAL,W,16,44,3,41,25,10,0.4,25,21,0.84,74,40,0.541,23,17,2,20
NYK,BOS,L,22,50,15,35,18,8,0.444,26,21,0.808,94,41,0.436,23,8,5,23
MIN,HOU,W,19,44,13,31,15,5,0.333,23,20,0.87,77,43,0.558,24,7,8,12
LAL,PHX,W,20,52,9,43,11,5,0.455,24,18,0.75,83,44,0.53,26,12,4,11
MIA,CLE,W,17,44,13,31,21,14,0.667,20,17,0.85,79,40,0.506,28,6,4,25
OKC,UTA,W,15,49,14,35,14,5,0.357,34,22,0.647,77,42,0.545,24,8,13,21
LAC,CHA,W,9,48,11,37,20,8,0.4,24,21,0.875,78,41,0.526,29,4,4,28
WAS,TOR,W,16,41,14,27,9,3,0.333,41,30,0.732,80,39,0.488,14,9,8,29
OKC,POR,W,20,59,18,41,22,6,0.273,22,19,0.864,95,43,0.453,17,7,8,27
TOR,UTA,W,16,42,9,33,28,10,0.357,19,15,0.789,96,43,0.448,23,6,10,30
NYK,CHA,W,13,53,13,40,19,7,0.368,33,26,0.788,78,39,0.5,26,6,8,21
ATL,CHA,W,9,55,20,35,19,6,0.316,28,21,0.75,90,42,0.467,29,8,4,16
CHI,MIN,W,18,47,10,37,20,11,0.55,21,14,0.667,81,43,0.531,24,4,9,23
GSW,MIA,W,20,52,18,34,27,9,0.333,30,26,0.867,95,38,0.4,23,14,9,26
POR,DEN,W,25,50,7,43,20,8,0.4,23,21,0.913,79,41,0.519,20,3,9,25
SAS,PHX,W,14,45,12,33,22,8,0.364,23,20,0.87,88,41,0.466,23,6,2,19
SAC,OKC,L,12,34,6,28,16,4,0.25,27,20,0.741,82,43,0.524,19,10,8,20
HOU,DAL,L,12,41,13,28,28,12,0.429,15,12,0.8,86,43,0.5,23,7,1,24
BOS,NYK,L,11,26,6,20,21,11,0.524,34,27,0.794,66,36,0.545,21,7,2,17
MIN,OKC,L,13,39,10,29,11,4,0.364,34,22,0.647,84,42,0.5,19,7,4,23
GSW,POR,L,15,38,10,28,16,8,0.5,11,8,0.727,90,47,0.522,27,6,4,22
DAL,SAC,W,17,56,17,39,14,7,0.5,28,21,0.75,92,41,0.446,24,7,11,17
NJN,WAS,W,15,35,11,24,18,7,0.389,19,13,0.684,80,45,0.563,32,6,6,13
DET,CHA,W,16,46,15,31,10,4,0.4,22,16,0.727,87,45,0.517,19,8,4,21
MEM,SAC,L,14,37,11,26,16,4,0.25,25,20,0.8,90,43,0.478,24,6,2,25
MEM,TOR,L,18,45,15,30,16,5,0.313,51,31,0.608,82,37,0.451,19,12,9,29
POR,WAS,W,7,41,9,32,17,4,0.235,27,26,0.963,78,40,0.513,19,4,5,20
DEN,NOH,W,12,35,11,24,23,6,0.261,32,22,0.688,73,41,0.562,33,9,6,25
SAC,DAL,W,14,34,10,24,27,11,0.407,13,13,1.0,85,43,0.506,25,8,6,16
MEM,GSW,W,13,47,9,38,19,7,0.368,21,19,0.905,80,42,0.525,33,11,5,19
POR,MIN,L,11,39,12,27,26,10,0.385,28,20,0.714,83,40,0.482,15,9,5,29
CHI,MIL,W,20,49,14,35,13,6,0.462,24,18,0.75,79,43,0.544,32,4,7,13
OKC,GSW,W,19,44,8,36,24,10,0.417,27,22,0.815,74,39,0.527,24,11,5,18
CHI,NJN,W,10,43,12,31,19,7,0.368,23,17,0.739,75,43,0.573,33,3,4,18
NJN,PHX,W,13,35,8,27,32,15,0.469,19,15,0.789,80,40,0.5,18,9,3,21
DEN,SAC,W,27,50,7,43,9,3,0.333,22,15,0.682,76,46,0.605,31,14,11,22
NYK,CHA,L,17,40,11,29,29,11,0.379,20,15,0.75,85,42,0.494,19,8,5,20
ATL,LAC,W,15,42,14,28,24,11,0.458,14,12,0.857,86,43,0.5,24,7,4,17
MEM,CLE,W,13,42,17,25,13,5,0.385,36,28,0.778,81,38,0.469,18,14,8,19
PHI,IND,W,14,48,19,29,18,6,0.333,33,23,0.697,89,40,0.449,24,6,11,25
MIL,IND,L,13,48,15,33,20,6,0.3,33,29,0.879,88,37,0.42,15,5,7,26
OKC,PHX,W,15,46,11,35,16,6,0.375,34,31,0.912,80,36,0.45,17,8,6,26
ATL,TOR,W,10,42,12,30,21,6,0.286,36,25,0.694,80,39,0.488,28,8,6,13
ATL,ORL,W,15,43,6,37,35,14,0.4,16,15,0.938,79,40,0.506,25,9,3,14
DET,CHA,W,10,43,13,30,13,5,0.385,21,18,0.857,82,43,0.524,28,6,2,25
OKC,MIL,W,18,44,13,31,20,8,0.4,25,23,0.92,81,39,0.481,20,10,9,16
LAC,SAC,W,17,44,10,34,27,11,0.407,19,10,0.526,89,44,0.494,34,16,8,20
IND,WAS,W,13,31,5,26,11,4,0.364,19,17,0.895,76,44,0.579,27,6,8,22
PHX,SAC,W,13,47,13,34,22,5,0.227,28,24,0.857,90,40,0.444,23,5,9,23
OKC,POR,W,14,43,9,34,17,6,0.353,16,13,0.813,79,45,0.57,16,7,8,19
HOU,GSW,W,15,48,14,34,17,6,0.353,27,23,0.852,85,40,0.471,23,8,6,15
LAL,DAL,W,14,46,9,37,18,9,0.5,13,10,0.769,77,45,0.584,25,4,5,12
PHX,DET,W,13,40,14,26,20,10,0.5,22,17,0.773,83,41,0.494,32,6,6,16
UTA,CLE,W,14,46,13,33,9,5,0.556,29,24,0.828,80,40,0.5,24,6,7,25
DET,CHA,W,14,55,18,37,10,1,0.1,32,24,0.75,84,42,0.5,17,3,8,25
MIN,LAC,W,10,39,9,30,22,10,0.455,27,19,0.704,78,40,0.513,27,4,1,18
POR,WAS,L,11,31,12,19,23,7,0.304,27,22,0.815,85,40,0.471,26,9,1,15
DEN,PHX,W,26,48,10,38,14,4,0.286,34,25,0.735,78,40,0.513,19,13,13,22
IND,DEN,L,20,31,6,25,22,8,0.364,22,17,0.773,79,42,0.532,22,6,5,28
DET,NJN,W,20,47,15,32,10,4,0.4,25,19,0.76,79,43,0.544,25,9,6,25
GSW,DEN,W,17,41,6,35,25,13,0.52,22,14,0.636,79,41,0.519,22,8,14,23
ORL,WAS,W,15,37,10,27,30,13,0.433,39,30,0.769,73,33,0.452,18,8,1,10
IND,MIN,W,12,45,8,37,15,7,0.467,34,26,0.765,84,38,0.452,19,6,6,26
MIA,NOH,W,15,39,11,28,15,6,0.4,21,17,0.81,78,43,0.551,23,6,3,17
LAC,DEN,W,11,45,13,32,30,14,0.467,26,17,0.654,86,39,0.453,20,5,11,18
GSW,OKC,L,20,34,10,24,28,12,0.429,19,15,0.789,87,41,0.471,30,12,7,29
POR,PHX,W,14,58,13,45,20,7,0.35,19,16,0.842,91,43,0.473,28,14,6,15
GSW,ORL,L,14,38,6,32,23,10,0.435,19,13,0.684,82,43,0.524,27,7,2,36
PHX,MIL,W,15,38,7,31,22,10,0.455,17,13,0.765,77,43,0.558,30,10,5,20
ATL,CHI,W,14,31,4,27,12,9,0.75,6,6,1.0,83,47,0.566,32,16,8,16
OKC,HOU,W,11,39,8,31,14,6,0.429,25,19,0.76,80,42,0.525,20,7,4,18
ATL,MIA,L,19,51,15,36,22,6,0.273,46,31,0.674,94,36,0.383,22,10,5,24
DET,PHI,W,13,43,10,33,32,14,0.438,16,12,0.75,81,41,0.506,29,6,5,14
